20231031|09|1D0205|912629.92|1|
20231031|09|1D0205|12041.73|1|
20231031|09|1D0205|182026.58|1|
20231231|09|1D0205|1305092.52|1|
20231031|09|1D0205|1305092.52|1|
20231031|09|1D0206|172979.83|1|
20231031|09|1D0206|870.68|1|
20231031|09|1D0206|44018.34|1|
20231130|09|1D0206|8142418.44|1|
20231231|09|1D0206|8142418.44|1|
20231031|09|1D0206|2714139.48|1|
20231130|09|1D0206|2285026.78|1|
20231031|09|1D0206|1142513.39|1|
20231130|09|1D0205|-3294583.47|1|
20231031|09|1D0205|-1098194.49|1|
20231031|09|1D0205|-161637.52|1|
20231130|09|1D0205|-484912.56|1|
20231130|09|1D0205|-17335953.53|1|
20231031|09|1D0205|-753737.11|1|
20231031|09|1D0205|-608998.68|1|
20231130|09|1D0205|-6698985.48|1|
20231031|09|1D0206|-92815.04|1|
20231130|09|1D0206|-464075.20|1|
20231130|09|1D0206|-60935.21|1|
20231031|09|1D0206|-8705.03|1|
20231031|09|1D0206|-604073.10|1|
20231130|09|1D0206|-8457023.40|1|
20231031|09|1D0206|-112302.90|1|
20231130|09|1D0206|-898423.20|1|
20231231|09|1D0304|-1156449561.00|1|
20231130|09|1D0304|-1092823339.80|1|
20231031|09|1D0304|-733421171.40|1|
20231130|09|1D0304|0.00|1|
20231031|09|1D0304|-1873.36|1|
20231130|09|1D0304|-9366.80|1|
20231231|09|1D0304|-5620.08|1|
20231130|09|1D0304|-786571.90|1|
20231031|09|1D0304|-157314.38|1|
20231031|09|1D0304|0.00|1|
20231231|09|1D0304|0.00|1|
20231130|09|1D0304|0.00|1|
20231031|09|1D0304|-76937.29|1|
20231130|09|1D0304|-384686.45|1|
20231031|09|1D0304|-10.00|1|
20231130|09|1D0304|-20.00|1|
20231031|09|1D0304|-1992.54|1|
20231130|09|1D0304|-5977.62|1|
20231231|09|1D0313|0.00|1|
20231130|09|1D0313|0.00|1|
20231031|09|1D0313|0.00|1|
20231130|09|1D0313|-1629542.70|1|
20231031|09|1D0313|-814771.35|1|
20231031|09|1D0313|-1477441.14|1|
20231130|09|1D0313|-5909764.56|1|
20231130|09|1D0313|-3191031.19|1|
20231031|09|1D0313|-102936.49|1|
20231130|09|1D0313|57533.55|1|
20231130|09|1D0313|-703.56|1|
20231130|09|1D0313|-26934.78|1|
20231130|09|1D0313|-6530.01|1|
20231031|09|1D0313|-237602.71|1|
20231031|09|1D0309|-6099598.86|1|
20231130|09|1D0309|138144.28|1|
20231231|09|1D0309|69072.14|1|
20231231|09|1D0309|23346.02|1|
20231130|09|1D0304|2935.28|1|
20231231|09|1D0304|1467.64|1|
20231130|09|1D0304|-133771.26|1|
20231031|09|1D0304|-3165919.82|1|
20231231|09|1D0304|-12084.70|1|
20231130|09|1D0304|-12084.70|1|
20231031|09|1D0304|-60423.50|1|
20231130|09|1D0310|-996666.63|1|
20231031|09|1D0310|-996666.63|1|
20231130|09|1D0403|-373505233.08|1|
20231031|09|1D0403|-255769887.87|1|
20231031|09|1D0701|-412733.12|1|
20231031|09|1D0701|-3972815.11|1|
20231031|09|1D0702|-277054.14|1|
20231031|09|1D0707|-44648671.47|1|
20231031|09|1D0707|-6634906.95|1|
20231031|09|1D0707|39566995.03|1|
20231031|09|1D0707|8746424.71|1|
20231031|09||375489290.77|1|
20231130|09||416082727.61|1|
20231031|09||2432750.55|1|
20231130|09||2348862.60|1|
20231130|09||1910679.19|1|
20231031|09||2729541.70|1|
20231031|09||97845.00|1|
20231130|09||195690.00|1|
20231031|09||72556647.39|1|
20231130|09||80400609.27|1|
20231031|09||17890961.87|1|
20231130|09||483539.51|1|
20231130|09||41813138.51|1|
20231031|09||35978747.09|1|
20231130|09||23424.00|1|
20231031|09||46848.00|1|
20231130|09||1277146.26|1|
20231031|09||1277146.26|1|
20231031|09||1401823.64|1|
20231130|09||350455.91|1|
20231031|09||-41794.56|1|
20231130|09||21120.00|1|
20231031|09||63360.00|1|
20231031|09||2333.33|1|
20231130|09||3840.00|1|
20231031|09||3840.00|1|
20231231|09||3840.00|1|
20231130|09||186679.26|1|
20231031|09||373358.52|1|
20231031|09||-1500.00|1|
20231231|09||153678.10|1|
20231031|09||153678.10|1|
20231130|09||153678.10|1|
20231031|09||4651494.80|1|
20231231|09||1162873.70|1|
20231130|09||1628023.18|1|
20231130|09||322024.20|1|
20231231|09||18942.60|1|
20231031|09||2878.00|1|
20231231|09||5756.00|1|
20231130|09||17268.00|1|
20231031|09||1435563.22|1|
20231130|09||2050804.60|1|
20231231|09||10048942.54|1|
20231231|09||30630.00|1|
20231130|09||30630.00|1|
20231031|09||61260.00|1|
20231031|09||33665559.26|1|
20231130|09||39124839.14|1|
20231130|09||82539.99|1|
20231031|09||101587.68|1|
20231130|09||50454.48|1|
20231031|09||113522.58|1|
20231031|09||32831.47|1|
20231130|09||28141.26|1|
20231130|09||1707955.20|1|
20231031|09||1201894.40|1|
20231130|09||50569700.16|1|
20231231|09||58997983.52|1|
20231031|09||41087881.38|1|
20231130|09||107117.58|1|
20231031|09||53558.79|1|
20231130|09||7890803.25|1|
20231031|09||4103217.69|1|
20231231|09||3998006.98|1|
20231231|09||3600716.98|1|
20231031|09||2571940.70|1|
20231130|09||7715822.10|1|
20231031|09||44418075.24|1|
20231130|09||63625891.56|1|
20231031|09||107808.84|1|
20231231|09||98824.77|1|
20231130|09||17968.14|1|
20231231|09||64156700.52|1|
20231031|09||16201187.00|1|
20231130|09||41799062.46|1|
20231031|09||912167.60|1|
20231130|09||1230365.60|1|
20231231|09||678822.40|1|
20231130|09||4040218.64|1|
20231231|09||8912247.00|1|
20231031|09||2020109.32|1|
20231130|09||9616274.67|1|
20231231|09||21006425.25|1|
20231031|09||2147323.47|1|
20231130|09||169562.52|1|
20231031|09||150722.24|1|
20231231|09||678250.08|1|
20231130|09||231977.00|1|
20231031|09||115988.50|1|
20231231|09||1038873.60|1|
20231031|09||111113.35|1|
20231031|09||8713.18|1|
20231031|09||64200.00|1|
20231031|09||367950.16|1|
20231130|09||367950.16|1|
20231231|09||3311551.44|1|
20231231|09||76000.00|1|
20231031|09||228000.00|1|
20231130|09||76000.00|1|
20231231|09||5518.63|1|
20231031|09||22074.52|1|
20231130|09||11037.26|1|
20231031|09||16930.50|1|
20231130|09||34117755.36|1|
20231031|09||36742198.08|1|
20231231|09||34117755.36|1|
20231031|09||11385.00|1|
20231130|09||11385.00|1|
20231130|09||3138991.25|1|
20231231|09||2511193.00|1|
20231031|09||627798.25|1|
20231031|09||296610.15|1|
20231130|09||2520780.66|1|
20231231|09||2520780.66|1|
20231031|09||840260.22|1|
20231031|09||1984.86|1|
20231031|09||181096.86|1|
20231031|09||70.00|1|
20231130|09||125201.10|1|
20231231|09||41733.70|1|
20231031|09||125201.10|1|
20231130|09||5762.10|1|
20231031|09||7682.80|1|
20231231|09||3841.40|1|
20231031|09||2730.00|1|
20231031|09||16617.18|1|
20231130|09||16617.18|1|
20231130|09||233640.34|1|
20231231|09||233640.34|1|
20231031|09||467280.68|1|
20231031|09||229478.60|1|
20231231|09||114739.30|1|
20231130|09||344217.90|1|
20231130|09||70044691.85|1|
20231031|09||27849094.35|1|
20231130|09||703411.45|1|
20231231|09||562729.16|1|
20231031|09||422046.87|1|
20231031|09||1160.00|1|
20231031|09||576428.16|1|
20231130|09||576428.16|1|
20231231|09||384285.44|1|
20231130|09||221387.67|1|
20231031|09||442775.34|1|
20231231|09||221387.67|1|
20231231|09||148062.00|1|
20231130|09||111046.50|1|
20231031|09||111046.50|1|
20231130|09||1468352.40|1|
20231231|09||734176.20|1|
20231031|09||183544.05|1|
20231130|09||67932.20|1|
20231031|09||13586.44|1|
20231031|09||2770629.03|1|
20231231|09||1776044.25|1|
20231130|09||5612299.83|1|
20231130|09||5830672.92|1|
20231031|09||1371923.04|1|
20231231|09||11661345.84|1|
20231130|09||673167.44|1|
20231231|09||168291.86|1|
20231031|09||336583.72|1|
20231031|09||278218.72|1|
20231231|09||42802.88|1|
20231130|09||1284086.40|1|
20231231|09||1901.28|1|
20231031|09||950.64|1|
20231130|09||3301901279.50|1|
20231031|09||25563106.68|1|
20231231|09||3046270212.70|1|
20231031|09||14790.80|1|
20231130|09||14790.80|1|
20231031|09||141000.00|1|
20231231|09||141000.00|1|
20231130|09||141000.00|1|
20231031|09||600562.86|1|
20231130|09||2502345.25|1|
20231231|09||69979.97|1|
20231130|09||279919.88|1|
20231031|09||699799.70|1|
20231130|09||1448713.98|1|
20231231|09||482904.66|1|
20231031|09||965809.32|1|
20231231|09||646960.44|1|
20231130|09||92422.92|1|
20231031|09||1129682.60|1|
20231231|09||112968.26|1|
20231130|09||677809.56|1|
20231130|09||6194319.67|1|
20231231|09||18019839.04|1|
20231031|09||3941839.79|1|
20231031|09||12015.82|1|
20231130|09||48063.28|1|
20231130|09||8165631.60|1|
20231031|09||604861.60|1|
20231231|09||3413147.60|1|
20231130|09||5548.19|1|
20231031|09||1752.06|1|
20231231|09||3504.12|1|
20231031|09||21242.04|1|
20231231|09||133729423.68|1|
20231031|09||1393014.83|1|
20231130|09||133729423.68|1|
20231130|09||11666.37|1|
20231031|09||23332.74|1|
20231231|09||23332.74|1|
20231231|09||1727537.49|1|
20231130|09||2303383.32|1|
20231031|09||3455074.98|1|
20231031|09||558033.75|1|
20231231|09||186011.25|1|
20231130|09||446427.00|1|
20231231|09||6695.48|1|
20231130|09||4260.76|1|
20231031|09||1826.04|1|
20231231|09||1783.95|1|
20231031|09||356.79|1|
20231031|09||188865.50|1|
20231231|09||37081717.20|1|
20231031|09||30901431.00|1|
20231130|09||27811287.90|1|
20231130|09||28131416.72|1|
20231031|09||37015022.00|1|
20231231|09||20728412.32|1|
20231130|09||28291.62|1|
20231231|09||9430.54|1|
20231231|09||3779009.04|1|
20231130|09||13226531.64|1|
20231231|09||2700403.90|1|
20231031|09||1350201.95|1|
20231130|09||855302.98|1|
20231031|09||32479.86|1|
20231231|09||216532.40|1|
20231130|09||96057.98|1|
20231031|09||48028.99|1|
20231031|09||109516.98|1|
20231130|09||164275.47|1|
20231130|09||40837.95|1|
20231031|09||204189.75|1|
20231231|09||54450.60|1|
20231130|09||292793.08|1|
20231031|09||585586.16|1|
20231231|09||65676313.08|1|
20231031|09||10424811.60|1|
20231130|09||80271049.32|1|
20231130|09||1481941.56|1|
20231031|09||1481941.56|1|
20231031|09||390684.14|1|
20231130|09||167436.06|1|
20231130|09||6900621.30|1|
20231031|09||4668067.35|1|
20231130|09||66819.90|1|
20231031|09||120275.82|1|
20231130|09||2618.56|1|
20231031|09||1328959.90|1|
20231130|09||1727647.87|1|
20231130|09||608499.22|1|
20231031|09||434642.30|1|
20231130|09||-48478924675.92|1|
20231031|09||-1539754104.24|1|
20231231|09||-37887282807.36|1|
20231130|09||-207267366.16|1|
20231031|09||-8056328.72|1|
20231031|09||-1880629.40|1|
20231130|09||-16925664.60|1|
20231130|09||-171820021.14|1|
20231031|09||-11743094.97|1|
20231231|09||-100125336.06|1|
20231031|09||-13007.39|1|
20231130|09||-52029.56|1|
20231031|09|1D0103|73250915.10|1|
20231130|09|1D0103|137178986.46|1|
20231130|09|1D0103|395943123.75|1|
20231031|09|1D0103|214337210.99|1|
20231031|09|1D0103|451535033.44|1|
20231130|09|1D0103|695509607.96|1|
20231231|09|1D0103|666378315.48|1|
20230630|09|1D0103|8500872.54|1|
20230930|09|1D0103|76507852.86|1|
20230531|09|1D0103|2833624.18|1|
20230831|09|1D0103|2833624.18|1|
20230731|09|1D0103|22668993.44|1|
20231031|09|1D0103|1941032563.30|1|
20231231|09|1D0103|3258667807.00|1|
20230430|09|1D0103|2833624.18|1|
20231130|09|1D0103|5055185537.12|1|
20231231|09|1D0103|-24569.72|1|
20231031|09|1D0103|-49139.44|1|
20231130|09|1D0103|-6584.52|1|
20231031|09|1D0103|-3292.26|1|
20231130|09|1D0105|366555.45|1|
20231231|09|1D0105|24437.03|1|
20231031|09|1D0105|24437.03|1|
20231031|09|1D0105|31838.40|1|
20231231|09|1D0105|47757.60|1|
20231130|09|1D0105|246747.60|1|
20231031|09|1D0105|692454.36|1|
20231231|09|1D0105|1025365.11|1|
20231130|09|1D0105|2476855.98|1|
20231130|09|1D0105|1621.84|1|
20231231|09|1D0105|4351928.55|1|
20231130|09|1D0105|0.00|1|
20231031|09|1D0105|642.00|1|
20231031|09|1D0105|133947.50|1|
20231031|09|1D0105|92272.95|1|
20231031|09|1D0105|26404.92|1|
20231231|09|1D0105|22004.10|1|
20231130|09|1D0105|96818.04|1|
20231130|09|1D0105|16006.52|1|
20231231|09|1D0105|4001.63|1|
20231031|09|1D0105|8003.26|1|
20231031|09|1D0107|1861552.84|1|
20231130|09|1D0107|1861552.84|1|
20231130|09|1D0107|167172.45|1|
20231031|09|1D0107|158373.90|1|
20231031|09|1D0107|0.00|1|
20231130|09|1D0107|0.00|1|
20231130|09|1D0107|34849.23|1|
20231031|09|1D0107|34849.23|1|
20231130|09|1D0107|90535.41|1|
20231031|09|1D0107|4311.21|1|
20231130|09|1D0107|0.00|1|
20231031|09|1D0107|0.00|1|
20231130|09|1D0107|557.04|1|
20231031|09|1D0107|278.52|1|
20231031|09|1D0107|813301.50|1|
20231231|09|1D0107|162660.30|1|
20231130|09|1D0107|1057291.95|1|
20231130|09|1D0107|0.00|1|
20231130|09|1D0107|33282310.12|1|
20231231|09|1D0107|478882.16|1|
20231031|09|1D0107|31127340.40|1|
20231031|09|1D0105|-128890.12|1|
20231130|09|1D0105|-64625.37|1|
20231231|09|1D0105|-64625.37|1|
20231031|09|1D0105|-64625.37|1|
20231031|09|1D0302|-79947689.86|1|
20231130|09|1D0302|-93212553.20|1|
20231031|09|1D0302|-11922719.52|1|
20231130|09|1D0302|-27819678.88|1|
20231231|09|1D0302|-699040850.02|1|
20231031|09|1D0302|-147355654.76|1|
20231130|09|1D0302|-862569686.40|1|
20231231|09|1D0302|0.00|1|
20231130|09|1D0302|0.00|1|
20230930|09|1D0302|-1824397.14|1|
20231231|09|1D0302|-178790919.72|1|
20231031|09|1D0302|-69327091.32|1|
20231130|09|1D0302|-317445102.36|1|
20231031|09|1D0302|-8028.00|1|
20231231|09|1D0302|-34788.00|1|
20231130|09|1D0302|-66900.00|1|
20231130|09|1D0302|0.00|1|
20231231|09|1D0302|0.00|1|
20231031|09||76575.74|1|
20231130|09||689181.66|1|
20231231|09||1165313.38|1|
20231130|09||3495940.14|1|
20231031|09||2330626.76|1|
20231031|09||225057.20|1|
20231231|09||45011.44|1|
20231130|09||180045.76|1|
20231031|09||81148.44|1|
20231130|09||81148.44|1|
20231130|09||112119400.80|1|
20231031|09||49830844.80|1|
20231231|09||7007462.55|1|
20231031|09||10004.56|1|
20231130|09||64844.78|1|
20231031|09||194534.34|1|
20231231|09||680870.19|1|
20231231|09||22495872.30|1|
20231130|09||6953269.62|1|
20231031|09||1431555.51|1|
20231130|09||41498.26|1|
20231031|09||41498.26|1|
20231231|09||411855.45|1|
20231130|09||658968.72|1|
20231031|09||2224019.43|1|
20231231|09||140558.65|1|
20231130|09||674681.52|1|
20231031|09||449787.68|1|
20231031|09||113722.80|1|
20231231|09||511752.60|1|
20231130|09||597044.70|1|
20231031|09||29208.96|1|
20231031|09||210.00|1|
20231231|09||11264650.02|1|
20231130|09||433255.77|1|
20231031|09||1299767.31|1|
20231130|09||476666.63|1|
20231031|09||476666.63|1|
20231031|09||975.63|1|
20231231|09||34147.05|1|
20231130|09||27317.64|1|
20231031|09||53835.42|1|
20231031|09||31083302.52|1|
20231130|09||33825946.86|1|
20231130|09||330412.46|1|
20231231|09||330412.46|1|
20231031|09||755228.48|1|
20231031|09||16529.66|1|
20231130|09||22563.06|1|
20231231|09||506311.45|1|
20231031|09||202524.58|1|
20231130|09||405049.16|1|
20231031|09||5240.98|1|
20231231|09||10481.96|1|
20231130|09||26204.90|1|
20231231|09||48965.34|1|
20231130|09||48965.34|1|
20231031|09||6043110.90|1|
20231130|09||4028740.60|1|
20231231|09||4028740.60|1|
20231031|09||-2761559.76|1|
20231130|09||-11046239.04|1|
20231130|09||-37083.42|1|
20231231|09||-41203.80|1|
20231031|09||-1831.28|1|
20231031|09||-85579.65|1|
20231231|09||-28526.55|1|
20231130|09||254889.96|1|
20231031|09||39213.84|1|
20231231|09||-256920.00|1|
20231130|09||-256920.00|1|
20231031|09||-256920.00|1|
20231130|09||-7089071.77|1|
20231031|09||-644461.07|1|
20231231|09||-1288922.14|1|
20231031|09||-348793.20|1|
20231231|09||-43599.15|1|
20231031|09|1D0304|-2977000.00|1|
20231031|09|1D0304|175856.69|1|
20231231|09|1D0304|49591586.58|1|
20231130|09|1D0304|35171338.00|1|
20231031|09|1D0304|-11527.60|1|
20231130|09|1D0304|-5763.80|1|
20231231|09|1D0304|-5763.80|1|
20231031|09|1D0304|0.00|1|
20231130|09|1D0304|0.00|1|
20231231|09|1D0304|175867695.52|1|
20231130|09|1D0304|144552620.96|1|
20231130|09|1D0302|1341649.57|1|
20231231|09|1D0302|174997.77|1|
20231031|09|1D0302|1399982.16|1|
20231231|09|1D0302|-4326284.00|1|
20231130|09|1D0302|-3897737.00|1|
20231130|09|1D0302|338012.78|1|
20231231|09|1D0302|24143.77|1|
20231031|09|1D0302|482875.40|1|
20231130|09|1D0302|-1905216.00|1|
20231231|09|1D0302|-1925062.00|1|
20231031|09||0.00|1|
20231130|09||0.00|1|
20231231|09|1D0304|2083975800.50|1|
20231031|09|1D0304|485686922.10|1|
20231130|09|1D0304|2139089210.10|1|
20231031|09|1D0304|-1256.84|1|
20231231|09|1D0304|-25136.80|1|
20231130|09|1D0304|-16338.92|1|
20231031|09|1D0304|-998.00|1|
20231231|09|1D0304|-598.80|1|
20231130|09|1D0304|-399.20|1|
20231130|09|1D0304|0.00|1|
20231031|09|1D0304|0.00|1|
20231231|09|1D0304|-9075.80|1|
20231130|09|1D0304|-117985.40|1|
20231031|09|1D0304|-4537.90|1|
20231031|09|1D0304|-2827817.96|1|
20231231|09|1D0304|-64268.59|1|
20231130|09|1D0304|-1799520.52|1|
20231130|09|1D0304|-8571.50|1|
20231231|09|1D0304|-2449.00|1|
20231031|09|1D0304|-1224.50|1|
20231130|09|1D0304|-80072.30|1|
20231231|09|1D0304|-16014.46|1|
20231031|09|1D0304|-32028.92|1|
20231130|09||75656.01|1|
20231231|09||0.00|1|
20231130|09||0.00|1|
20231130|09||0.00|1|
20231231|09||0.00|1|
20230531|09||0.18|1|
20231231|09||36.90|1|
20230731|09||1.44|1|
20231031|09||18.18|1|
20230930|09||5.22|1|
20230630|09||0.54|1|
20231130|09||26.28|1|
20230430|09||0.18|1|
20230831|09||0.18|1|
20231231|09||-691020.82|1|
20231130|09||-1688884.82|1|
