20231130|14858|M14858|0|| |17/11/2023|900|1|
20231130|14864|M14864|0|| |17/11/2023|800|1|
20231130|14865|M14865|0|| |17/11/2023|800|1|
20231130|14870|M14870|0|| |17/11/2023|750|1|
20231130|14874|M14874|0|| |17/11/2023|750|1|
20231130|14879|M14879|0|| |17/11/2023|700|1|
20231130|14881|M14881|0|| |17/11/2023|650|1|
20231130|14882|M14882|0|| |17/11/2023|500|1|
20231130|14887|M14887|0|| |17/11/2023|340|1|
20231130|14888|M14888|0|| |17/11/2023|130|1|
20231130|15468|M15468|0|| |23/11/2023|-750|1|
20231231|15591|M15591|0|| |09/12/2023|-793.5|1|
20231130|15592|M15592|0|| |23/11/2023|-599.5|1|
20231130|15593|M15593|0|| |23/11/2023|-475.9|1|
20231231|15595|M15595|0|| |09/12/2023|-640.9|1|
20231130|15596|M15596|0|| |23/11/2023|-273|1|
20231130|15597|M15597|0|| |23/11/2023|-340|1|
20231130|15599|M15599|0|| |23/11/2023|-940|1|
20231231|15600|M15600|0|| |09/12/2023|-553|1|
20231231|15601|M15601|0|| |09/12/2023|-800.2|1|
20231130|15729|M15729|0|| |23/11/2023|-910|1|
20231130|15730|M15730|0|| |23/11/2023|-717.5|1|
20231231|15731|M15731|0|| |09/12/2023|-840|1|
20231130|15732|M15732|0|| |23/11/2023|-350|1|
20231130|15733|M15733|0|| |23/11/2023|-900|1|
20231231|16154|M16154|0|| |09/12/2023|-383.7|1|
20231130|16823|M16823|0|| |24/11/2023|-227.63|1|
20231231|16824|M16824|0|| |08/12/2023|-890|1|
20231130|16825|M16825|0|| |24/11/2023|-310|1|
20231130|16826|M16826|0|| |24/11/2023|-300|1|
20231130|16934|M16934|0|| |24/11/2023|-268|1|
20231130|17038|M17038|0|| |24/11/2023|-320|1|
20231231|17141|M17141|0|| |09/12/2023|-806.3|1|
20231130|18810|M18810|0|| |25/11/2023|-970|1|
20231130|20022|M20022|0|| |25/11/2023|-270|1|
20231231|25318|M25318|0|| |14/12/2023|-1570.5|1|
20231130|25940|M25940|0|| |02/11/2023|-1284.76|1|
20231231|25953|M25953|0|| |14/12/2023|-2344.34|1|
20231130|27209|M27209|0|| |28/11/2023|-950|1|
20231130|28457|M28457|0|| |24/11/2023|1000|1|
20231130|28458|M28458|0|| |24/11/2023|600|1|
20231130|28559|M28559|0|| |24/11/2023|400|1|
20231130|33010|M33010|0|| |02/11/2023|-28992.9|1|
20231231|35059|M35059|0|| |06/12/2023|-1896.61|1|
20231130|36473|M36473|0|| |24/11/2023|1500|1|
20231130|36476|M36476|0|| |24/11/2023|750|1|
20231130|36578|M36578|0|| |24/11/2023|950|1|
20231130|36579|M36579|0|| |24/11/2023|890|1|
20231130|36580|M36580|0|| |24/11/2023|850|1|
20231130|36582|M36582|0|| |24/11/2023|810|1|
20231130|36583|M36583|0|| |24/11/2023|780|1|
20231130|36585|M36585|0|| |24/11/2023|700|1|
20231130|36686|M36686|0|| |24/11/2023|700|1|
20231130|36687|M36687|0|| |24/11/2023|660|1|
20231130|36689|M36689|0|| |24/11/2023|320|1|
20231130|36692|M36692|0|| |24/11/2023|300|1|
20231130|36693|M36693|0|| |24/11/2023|125|1|
20231130|36694|M36694|0|| |24/11/2023|411.41|1|
20231130|36696|M36696|0|| |24/11/2023|300|1|
20231130|37333|M37333|0|| |25/11/2023|-435.66|1|
20231130|37371|M37371|0|| |28/11/2023|1851.26|1|
20231130|37376|M37376|0|| |28/11/2023|300|1|
20231130|37385|M37385|0|| |29/11/2023|-770.8|1|
20231130|37398|M37398|0|| |30/11/2023|-87.5|1|
20231130|37399|M37399|0|| |11/11/2023|-399.5|1|
20231130|37400|M37400|0|| |12/11/2023|-677.6|1|
20231130|37401|M37401|0|| |12/11/2023|-201.5|1|
20231130|37402|M37402|0|| |12/11/2023|-159.1|1|
20231130|37403|M37403|0|| |12/11/2023|-53.5|1|
20231130|37404|M37404|0|| |17/11/2023|-720.5|1|
20231130|37405|M37405|0|| |17/11/2023|-557|1|
20231130|37406|M37406|0|| |17/11/2023|-154.5|1|
20231130|37407|M37407|0|| |20/11/2023|-232.9|1|
20231130|37408|M37408|0|| |20/11/2023|-173.7|1|
20231130|37409|M37409|0|| |30/11/2023|-15461.63|1|
20231130|38047|M38047|0|| |17/11/2023|528.9|1|
20231130|38048|M38048|0|| |17/11/2023|436|1|
20231130|38149|M38149|0|| |17/11/2023|388.3|1|
